departamento;provincia;distrito;ubigeo;capital_legal;categoría;altitud;población;latitud;longitud
Apurímac;Abancay;San Pedro de Cachora;030108;Cachora;Pueblo;2916.2;2078;-13.51416667;-72.81416667
Apurímac;Abancay;Tamburco;030109;Tamburco;Pueblo;2619.5;12624;-13.62222222;-72.87333333
Apurímac;Andahuaylas;Andahuaylas;030201;Andahuaylas;Ciudad;2836.4;50078;-13.65611111;-73.38972222
Apurímac;Andahuaylas;Andarapa;030202;Andarapa;Pueblo;3002.1;5164;-13.52805556;-73.36583333
Apurímac;Andahuaylas;Chiara;030203;Chiara;Villa;3289.2;1144;-13.86722222;-73.66888889
Apurímac;Andahuaylas;Huancarama;030204;Huancarama;Villa;2975.9;4309;-13.64472222;-73.08555556
Apurímac;Andahuaylas;Huancaray;030205;Huancaray;Villa;2908.7;3591;-13.75722222;-73.5275
Apurímac;Andahuaylas;Huayana;030206;Huayana;Pueblo;3195.9;666;-14.05083333;-73.60944444
Apurímac;Andahuaylas;Kishuara;030207;Kishuara;Pueblo;3716.7;5290;-13.69111111;-73.11861111
Apurímac;Andahuaylas;Pacobamba;030208;Pacobamba;Pueblo;2712.4;2769;-13.61527778;-73.08388889
Apurímac;Andahuaylas;Pacucha;030209;Pacucha;Pueblo;3162.3;7706;-13.60944444;-73.34416667
Apurímac;Andahuaylas;Pampachiri;030210;Pampachiri;Villa;3388.0;2190;-14.18694444;-73.54472222
Apurímac;Andahuaylas;Pomacocha;030211;Pomacocha;Pueblo;3673.1;847;-14.08388889;-73.59083333
Apurímac;Andahuaylas;San Antonio de Cachi;030212;San Antonio de Cachi;Pueblo;3258.0;2887;-13.77305556;-73.60333333
Apurímac;Andahuaylas;San Jerónimo;030213;San Jerónimo;Villa;2973.3;22690;-13.65166667;-73.36583333
Apurímac;Andahuaylas;San Miguel de Chaccrampa;030214;Chaccrampa;Pueblo;3680.8;1554;-13.96111111;-73.60777778
Apurímac;Andahuaylas;Santa María de Chicmo;030215;Santa María de Chicmo;Pueblo;3287.0;8128;-13.6575;-73.49388889
Apurímac;Andahuaylas;Talavera;030216;Talavera;Villa;2841.6;21054;-13.65416667;-73.42888889
Apurímac;Andahuaylas;Tumay Huaraca;030217;Umamarca;Pueblo;3408.8;1796;-14.05277778;-73.56583333
Apurímac;Andahuaylas;Turpo;030218;Turpo;Pueblo;3327.0;3559;-13.78555556;-73.47416667
Apurímac;Andahuaylas;Kaquiabamba;030219;Kaquiabamba;Pueblo;3086.7;1493;-13.5325;-73.28833333
Apurímac;Andahuaylas;José María Arguedas;030220;Huancabamba;Pueblo;3589.6;5478;-13.73416667;-73.35055556
Apurímac;Antabamba;Antabamba;030301;Antabamba;Ciudad;3664.4;2537;-14.36527778;-72.87722222
Apurímac;Antabamba;El Oro;030302;Ayahuay;Pueblo;3303.7;618;-14.20888889;-73.05833333
Apurímac;Antabamba;Huaquirca;030303;Huaquirca;Pueblo;3500.0;2138;-14.33944444;-72.895
Apurímac;Antabamba;Juan Espinoza Medrano;030304;Mollebamba;Pueblo;3315.8;1526;-14.42833333;-72.915
Apurímac;Antabamba;Oropesa;030305;Oropesa;Pueblo;3327.1;2074;-14.26055556;-72.56361111
Apurímac;Antabamba;Pachaconas;030306;Pachaconas;Pueblo;3465.4;963;-14.22333333;-73.01638889
Apurímac;Antabamba;Sabaino;030307;Sabaino;Pueblo;3441.1;898;-14.31333333;-72.94527778
Apurímac;Aymaraes;Chalhuanca;030401;Chalhuanca;Ciudad;2928.9;5217;-14.29444444;-73.24472222
Apurímac;Aymaraes;Capaya;030402;Capaya;Pueblo;3311.3;486;-14.11777778;-73.32111111
Apurímac;Aymaraes;Caraybamba;030403;Caraybamba;Pueblo;3324.0;727;-14.37805556;-73.16083333
Apurímac;Aymaraes;Chapimarca;030404;Chapimarca;Pueblo;3423.4;1643;-13.975;-73.065
Apurímac;Aymaraes;Colcabamba;030405;Colcabamba;Pueblo;3174.2;581;-14.00638889;-73.25416667
Apurímac;Aymaraes;Cotaruse;030406;Cotaruse;Pueblo;3267.8;1936;-14.41583333;-73.205
Apurímac;Aymaraes;Ihuayllo;030407;Ihuayllo;Pueblo;3172.2;385;-14.13305556;-73.26777778
Apurímac;Aymaraes;Justo Apu Sahuaraura;030408;Pichihua;Pueblo;3133.0;607;-14.14805556;-73.17388889
Apurímac;Aymaraes;Lucre;030409;Lucre;Pueblo;2822.2;1105;-13.94972222;-73.22611111
Apurímac;Aymaraes;Pocohuanca;030410;Pocohuanca;Pueblo;3373.9;930;-14.21833333;-73.08694444
Apurímac;Aymaraes;San Juan de Chacña;030411;San Juan de Chacña;Pueblo;2874.1;638;-13.92416667;-73.18222222
Apurímac;Aymaraes;Sañayca;030412;Sañayca;Pueblo;3372.8;963;-14.20444444;-73.34694444
Apurímac;Aymaraes;Soraya;030413;Soraya;Pueblo;2883.8;600;-14.16472222;-73.315
Apurímac;Aymaraes;Tapairihua;030414;Tapairihua;Pueblo;2839.0;1693;-14.14138889;-73.14027778
Apurímac;Aymaraes;Tintay;030415;Tintay;Pueblo;2823.7;1762;-13.95944444;-73.18527778
Apurímac;Aymaraes;Toraya;030416;Toraya;Villa;3167.0;967;-14.05305556;-73.29388889
Apurímac;Aymaraes;Yanaca;030417;Yanaca;Pueblo;3339.1;833;-14.22527778;-73.16
Apurímac;Cotabambas;Tambobamba;030501;Tambobamba;Ciudad;3266.7;10385;-13.94611111;-72.17472222
Apurímac;Cotabambas;Cotabambas;030502;Cotabambas;Pueblo;3557.0;3922;-13.74555556;-72.355
Apurímac;Cotabambas;Coyllurqui;030503;Coyllurqui;Pueblo;3184.2;6427;-13.83694444;-72.43222222
Apurímac;Cotabambas;Haquira;030504;Haquira;Pueblo;3698.3;9320;-14.21416667;-72.18888889
Apurímac;Cotabambas;Mara;030505;Mara;Pueblo;3791.7;5967;-14.08666667;-72.10194444
Apurímac;Cotabambas;Challhuahuacho;030506;Challhuahuacho;Pueblo;3724.0;19692;-14.11861111;-72.24666667
Apurímac;Chincheros;Chincheros;030601;Chincheros;Villa;2799.3;5342;-13.51833333;-73.72277778
Apurímac;Chincheros;Anco-Huallo;030602;Uripa;Villa;3238.5;9886;-13.52972222;-73.67416667
Apurímac;Chincheros;Cocharcas;030603;Cocharcas;Villa;3050.9;1670;-13.61055556;-73.74138889
Apurímac;Chincheros;Huaccana;030604;Huaccana;Pueblo;3092.9;5073;-13.38805556;-73.68916667
Apurímac;Chincheros;Ocobamba;030605;Ocobamba;Villa;3039.0;6597;-13.4825;-73.56027778
Apurímac;Chincheros;Ongoy;030606;Ongoy;Villa;2799.4;2185;-13.40277778;-73.66833333
Apurímac;Chincheros;Uranmarca;030607;Uranmarca;Pueblo;3114.5;2642;-13.67222222;-73.66944444
Apurímac;Chincheros;Ranracancha;030608;Ranracancha;Pueblo;3425.7;3907;-13.5325;-73.60555556
Apurímac;Chincheros;Rocchacc;030609;Rocchacc;Pueblo;3041.7;2682;-13.44055556;-73.6
Apurímac;Chincheros;El Porvenir;030610;San Pedro de Huamburque;Pueblo;3044.5;1698;-13.39666667;-73.59333333
Apurímac;Chincheros;Los Chankas;030611;Rio Blanco;Pueblo;2058.4;1029;-13.435;-73.82194444
Apurímac;Chincheros;Ahuayro;030612;Ahuayro;Pueblo;2049.0;1026;-13.49527778;-73.80861111
Apurímac;Grau;Chuquibambilla;030701;Chuquibambilla;Ciudad;3359.8;4626;-14.105;-72.70777778
Apurímac;Grau;Curpahuasi;030702;Curpahuasi;Pueblo;3490.4;1671;-14.06333333;-72.67083333
Apurímac;Grau;Gamarra;030703;Palpacachi;Pueblo;3489.3;2126;-13.87166667;-72.50833333
Apurímac;Grau;Huayllati;030704;Huayllati;Pueblo;3469.2;1083;-13.92805556;-72.48444444
Apurímac;Grau;Mamara;030705;Mamara;Ciudad;3618.5;800;-14.22861111;-72.59083333
Apurímac;Grau;Micaela Bastidas;030706;Ayrihuanca;Pueblo;3528.3;724;-14.11527778;-72.61416667
Apurímac;Grau;Pataypampa;030707;Pataypampa;Pueblo;3800.3;654;-14.1775;-72.6725
Apurímac;Grau;Progreso;030708;Progreso;Pueblo;3816.9;3250;-14.07222222;-72.47666667
Apurímac;Grau;San Antonio;030709;San Antonio;Villa;3483.1;222;-14.16944444;-72.62333333
Apurímac;Grau;Santa Rosa;030710;Santa Rosa;Pueblo;3538.7;466;-14.13972222;-72.65666667
Apurímac;Grau;Turpay;030711;Turpay;Villa;3447.9;546;-14.22777778;-72.6225
Apurímac;Grau;Vilcabamba;030712;Vilcabamba;Pueblo;2801.4;1311;-14.07777778;-72.62472222
Apurímac;Grau;Virundo;030713;San Juan de Virundo;Pueblo;3875.7;493;-14.25027778;-72.68111111
Apurímac;Grau;Curasco;030714;Curasco;Pueblo;3566.2;1054;-14.06194444;-72.56777778
Arequipa;Arequipa;Arequipa;040101;Arequipa;Ciudad;2428.6;54262;-16.39333333;-71.52888889
Arequipa;Arequipa;Alto Selva Alegre;040102;Selva Alegre;Ciudad;2510.0;96351;-16.38;-71.52111111
Arequipa;Arequipa;Cayma;040103;Cayma;Villa;2531.3;115881;-16.3625;-71.54416667
Arequipa;Arequipa;Cerro Colorado;040104;La Libertad;Pueblo;2441.4;259214;-16.37638889;-71.56083333
Arequipa;Arequipa;Characato;040105;Characato;Villa;2506.0;19872;-16.46861111;-71.48444444
Arequipa;Arequipa;Chiguata;040106;Chiguata;Pueblo;3006.4;3382;-16.40361111;-71.39166667
Arequipa;Arequipa;Jacobo Hunter;040107;Jacobo Hunter;Ciudad;2308.6;55832;-16.44138889;-71.55861111
Arequipa;Arequipa;La Joya;040108;La Joya;Pueblo;1640.3;45683;-16.42305556;-71.81833333
Arequipa;Arequipa;Mariano Melgar;040109;Mariano Melgar;Pueblo;2458.7;70154;-16.40722222;-71.50555556
Arequipa;Arequipa;Miraflores;040110;Miraflores;Pueblo;2450.2;69725;-16.39472222;-71.5225
Arequipa;Arequipa;Mollebaya;040111;Mollebaya;Pueblo;2514.8;8826;-16.48722222;-71.46694444
Arequipa;Arequipa;Paucarpata;040112;Paucarpata;Pueblo;2452.99;139513;-16.43277778;-71.50472222
Arequipa;Arequipa;Pocsi;040113;Pocsi;Villa;3045.0;422;-16.51777778;-71.38972222
Arequipa;Arequipa;Polobaya;040114;Polobaya Grande;Pueblo;3115.9;672;-16.56583333;-71.36833333
Arequipa;Arequipa;Quequeña;040115;Quequeña;Villa;2561.3;8711;-16.55722222;-71.45138889
Arequipa;Arequipa;Sabandia;040116;Sabandia;Pueblo;2440.8;5020;-16.45694444;-71.49472222
Arequipa;Arequipa;Sachaca;040117;Sachaca;Villa;2299.6;32152;-16.42444444;-71.56638889
Arequipa;Arequipa;San Juan de Siguas;040118;San Juan de Siguas;Pueblo;1281.2;479;-16.34611111;-72.12833333
Arequipa;Arequipa;San Juan de Tarucani;040119;Tarucani;Pueblo;4216.8;1134;-16.18361111;-71.06194444
Arequipa;Arequipa;Santa Isabel de Siguas;040120;Santa Isabel de Siguas;Pueblo;1389.5;566;-16.32083333;-72.09888889
Arequipa;Arequipa;Santa Rita de Siguas;040121;Santa Rita de Siguas;Pueblo;1283.1;9168;-16.49361111;-72.09472222
Arequipa;Arequipa;Socabaya;040122;Socabaya;Pueblo;2351.5;92001;-16.4675;-71.52861111
Arequipa;Arequipa;Tiabaya;040123;Tiabaya;Ciudad;2217.7;18026;-16.44944444;-71.59166667
Arequipa;Arequipa;Uchumayo;040124;Uchumayo;Pueblo;1976.0;19147;-16.42527778;-71.6725
Arequipa;Arequipa;Vitor;040125;Vitor;Pueblo;1188.8;5523;-16.46583333;-71.93583333
Arequipa;Arequipa;Yanahuara;040126;Yanahuara;Villa;2401.8;27815;-16.38194444;-71.53638889
Arequipa;Arequipa;Yarabamba;040127;Yarabamba;Villa;2466.6;1797;-16.54666667;-71.47555556
Arequipa;Arequipa;Yura;040128;Yura;Pueblo;2495.3;49354;-16.24694444;-71.70638889
Arequipa;Arequipa;José Luis Bustamante y Rivero;040129;Ciudad Satélite;Ciudad;2389.4;85243;-16.42666667;-71.52388889
Arequipa;Camaná;Camaná;040201;Camaná;Ciudad;19.6;11945;-16.62472222;-72.71138889
Arequipa;Camaná;José María Quimper;040202;El Cardo;Pueblo;35.4;4910;-16.60194444;-72.72722222
Arequipa;Camaná;Mariano Nicolás Valcárcel;040203;Urasqui;Pueblo;361.7;10517;-16.03138889;-73.17444444
Arequipa;Camaná;Mariscal Cáceres;040204;San Jose;Pueblo;17.6;6677;-16.61972222;-72.73611111
Arequipa;Camaná;Nicolás de Piérola;040205;San Gregorio;Pueblo;71.0;8231;-16.57305556;-72.71583333
Arequipa;Camaná;Ocoña;040206;Ocoña;Pueblo;16.4;3863;-16.43166667;-73.105
Arequipa;Camaná;Quilca;040207;Quilca;Pueblo;81.5;1169;-16.71694444;-72.42555556
Arequipa;Camaná;Samuel Pastor;040208;La Pampa;Pueblo;20.7;17607;-16.61361111;-72.69916667
Arequipa;Caravelí;Caravelí;040301;Caravelí;Ciudad;1811.4;4454;-15.7725;-73.36583333
Arequipa;Caravelí;Acarí;040302;Acari;Pueblo;171.0;4112;-15.43555556;-74.61638889
Arequipa;Caravelí;Atico;040303;Atico;Pueblo;100.9;6639;-16.20833333;-73.62361111
Arequipa;Caravelí;Atiquipa;040304;Atiquipa;Pueblo;329.6;431;-15.79611111;-74.36361111
Arequipa;Caravelí;Bella Unión;040305;Bella Unión;Pueblo;218.0;4301;-15.45055556;-74.65833333
Arequipa;Caravelí;Cahuacho;040306;Cahuacho;Pueblo;3423.4;566;-15.50277778;-73.47972222
Arequipa;Caravelí;Chala;040307;Chala;Pueblo;20.6;11472;-15.86555556;-74.2475
Arequipa;Caravelí;Chaparra;040308;Achanizo;Pueblo;610.7;3346;-15.80527778;-73.96694444
Arequipa;Caravelí;Huanuhuanu;040309;Tocota;Pueblo;972.2;3482;-15.65888889;-74.09138889
Arequipa;Caravelí;Jaqui;040310;Jaqui;Pueblo;270.9;1593;-15.47916667;-74.44361111
Arequipa;Caravelí;Lomas;040311;Lomas;Pueblo;26.3;1684;-15.56972222;-74.85138889
Arequipa;Caravelí;Quicacha;040312;Quicacha;Pueblo;1836.0;1915;-15.625;-73.79833333
Arequipa;Caravelí;Yauca;040313;Yauca;Pueblo;30.7;2145;-15.66194444;-74.52722222
Arequipa;Castilla;Aplao;040401;Aplao;Ciudad;624.5;9116;-16.07611111;-72.49222222
Arequipa;Castilla;Andagua;040402;Andagua;Pueblo;3594.0;928;-15.49888889;-72.35611111
Arequipa;Castilla;Ayo;040403;Ayo;Pueblo;2002.9;195;-15.68277778;-72.27194444
Arequipa;Castilla;Chachas;040404;Chachas;Pueblo;3117.3;1482;-15.50138889;-72.27055556
Arequipa;Castilla;Chilcaymarca;040405;Chilcaymarca;Pueblo;3866.6;1135;-15.28611111;-72.37666667
Arequipa;Castilla;Choco;040406;Choco;Pueblo;2418.2;545;-15.57666667;-72.12888889
Arequipa;Castilla;Huancarqui;040407;Huancarqui;Pueblo;620.3;1664;-16.09611111;-72.47222222
Arequipa;Castilla;Machaguay;040408;Machaguay;Villa;3131.3;339;-15.65027778;-72.50611111
Arequipa;Castilla;Orcopampa;040409;Orcopampa;Pueblo;3818.0;8829;-15.2625;-72.34194444
Arequipa;Castilla;Pampacolca;040410;Pampacolca;Villa;2922.4;1510;-15.71333333;-72.57388889
Arequipa;Castilla;Tipán;040411;Tipán;Pueblo;1939.3;384;-15.72305556;-72.50194444
Arequipa;Castilla;Uñón;040412;Uñón;Pueblo;2726.5;193;-15.72861111;-72.43222222
Arequipa;Castilla;Uraca;040413;Corire;Pueblo;452.1;6182;-16.22388889;-72.46972222
Arequipa;Castilla;Viraco;040414;Viraco;Villa;3209.6;1370;-15.65833333;-72.525
Arequipa;Caylloma;Chivay;040501;Chivay;Pueblo;3682.6;5741;-15.64027778;-71.60361111
Arequipa;Caylloma;Achoma;040502;Achoma;Pueblo;3524.1;804;-15.66;-71.70361111
Arequipa;Caylloma;Cabanaconde;040503;Cabanaconde;Pueblo;3295.0;1997;-15.62;-71.98194444
Arequipa;Caylloma;Callalli;040504;Callalli;Pueblo;3887.1;1215;-15.50638889;-71.44472222
Arequipa;Caylloma;Caylloma;040505;Caylloma;Pueblo;4360.8;3578;-15.18888889;-71.77333333
Arequipa;Caylloma;Coporaque;040506;Coporaque;Pueblo;3599.6;1109;-15.62722222;-71.64611111
Arequipa;Caylloma;Huambo;040507;Huambo;Pueblo;3309.0;630;-15.72944444;-72.10972222
Arequipa;Caylloma;Huanca;040508;Huanca;Pueblo;3073.1;946;-16.03361111;-71.87805556
Arequipa;Caylloma;Ichupampa;040509;Ichupampa;Pueblo;3422.0;561;-15.65;-71.68666667
Arequipa;Caylloma;Lari;040510;Lari;Pueblo;3372.9;758;-15.61833333;-71.7725
Arequipa;Caylloma;Lluta;040511;Lluta;Pueblo;3031.3;672;-16.01555556;-72.01388889
Arequipa;Caylloma;Maca;040512;Maca;Pueblo;3287.4;660;-15.64138889;-71.76833333
Arequipa;Caylloma;Madrigal;040513;Madrigal;Pueblo;3299.5;643;-15.60833333;-71.8075
Arequipa;Caylloma;San Antonio de Chuca;040514;San Antonio de Chuca;Pueblo;4469.5;823;-15.83888889;-71.09055556
Arequipa;Caylloma;Sibayo;040515;Sibayo;Pueblo;3836.3;666;-15.48611111;-71.45694444
Arequipa;Caylloma;Tapay;040516;Tapay;Pueblo;3011.0;949;-15.5775;-71.93972222
Arequipa;Caylloma;Tisco;040517;Tisco;Pueblo;4195.0;1471;-15.34694444;-71.44638889
Arequipa;Caylloma;Tuti;040518;Tuti;Pueblo;3831.0;554;-15.53305556;-71.55305556
Arequipa;Caylloma;Yanque;040519;Yanque;Pueblo;3468.2;2086;-15.64833333;-71.66083333
Arequipa;Caylloma;Majes;040520;El Pedregal;Villa;1392.0;80557;-16.35333333;-72.24722222
Arequipa;Condesuyos;Chuquibamba;040601;Chuquibamba;Ciudad;2916.2;3314;-15.83944444;-72.65166667
Arequipa;Condesuyos;Andaray;040602;Andaray;Pueblo;3047.0;649;-15.79722222;-72.86083333
Arequipa;Condesuyos;Cayarani;040603;Cayarani;Pueblo;3950.9;3208;-14.67194444;-72.02194444
Arequipa;Condesuyos;Chichas;040604;Chichas;Pueblo;2173.9;624;-15.54777778;-72.91861111
Arequipa;Condesuyos;Iray;040605;Iray;Pueblo;2469.0;561;-15.85361111;-72.63
Arequipa;Condesuyos;Río Grande;040606;Iquipi;Pueblo;483.6;3467;-15.94;-73.13111111
Arequipa;Condesuyos;Salamanca;040607;Salamanca;Pueblo;3226.2;319;-15.50444444;-72.83444444
Arequipa;Condesuyos;Yanaquihua;040608;Yanaquihua;Pueblo;3005.6;3656;-15.77555556;-72.87638889
Arequipa;Islay;Mollendo;040701;Mollendo;Ciudad;72.851;27336;-17.02916667;-72.01638889
Arequipa;Islay;Cocachacra;040702;Cocachacra;Pueblo;113.7;8187;-17.09111111;-71.77388889
Arequipa;Islay;Dean Valdivia;040703;La Curva;Pueblo;15.6;7415;-17.145;-71.82666667
Arequipa;Islay;Islay;040704;Islay (Matarani);Pueblo;110.32;5353;-17.00083333;-72.0975
Arequipa;Islay;Mejía;040705;Mejía;Pueblo;9.2;1292;-17.10111111;-71.9075
Arequipa;Islay;Punta de Bombón;040706;Punta de Bombón;Pueblo;138.2;6409;-17.15611111;-71.78472222
Arequipa;La Unión;Cotahuasi;040801;Cotahuasi;Ciudad;2696.4;2985;-15.21277778;-72.88944444
Arequipa;La Unión;Alca;040802;Alca;Pueblo;2758.7;1757;-15.13416667;-72.765
Arequipa;La Unión;Charcana;040803;Charcana;Pueblo;3431.5;568;-15.24055556;-73.07055556
Arequipa;La Unión;Huaynacotas;040804;Taurisma;Pueblo;2612.3;1700;-15.17472222;-72.84972222
Arequipa;La Unión;Pampamarca;040805;Mungui;Pueblo;2648.7;1013;-15.1825;-72.90527778
Arequipa;La Unión;Puyca;040806;Puyca;Pueblo;3675.0;2198;-15.05916667;-72.69166667
Arequipa;La Unión;Quechualla;040807;Velinga;Pueblo;1963.7;282;-15.27388889;-73.02222222
Arequipa;La Unión;Sayla;040808;Sayla;Pueblo;3543.8;249;-15.32;-73.22194444
Arequipa;La Unión;Tauria;040809;Tauria;Pueblo;2850.3;303;-15.35416667;-73.2325
Arequipa;La Unión;Tomepampa;040810;Tomepampa;Pueblo;2643.8;591;-15.17305556;-72.83027778
Arequipa;La Unión;Toro;040811;Toro;Pueblo;2986.9;424;-15.26444444;-72.92833333
Ayacucho;Huamanga;Ayacucho;050101;Ayacucho;Ciudad;2797.1;115393;-13.16027778;-74.22527778
Ayacucho;Huamanga;Acocro;050102;Acocro;Pueblo;3251.3;9361;-13.21861111;-74.04194444
Ayacucho;Huamanga;Acos Vinchos;050103;Acos Vinchos;Pueblo;2874.2;5163;-13.11305556;-74.1
Ayacucho;Huamanga;Carmen Alto;050104;Carmen Alto;Ciudad;2921.2;32883;-13.17944444;-74.22055556
Ayacucho;Huamanga;Chiara;050105;Chiara;Pueblo;3540.2;7062;-13.27277778;-74.20583333
Ayacucho;Huamanga;Ocros;050106;Ocros;Villa;3152.6;6457;-13.39055556;-73.91555556
Ayacucho;Huamanga;Pacaycasa;050107;Pacaycasa;Pueblo;2570.6;3725;-13.0575;-74.21583333
Ayacucho;Huamanga;Quinua;050108;Quinua;Villa;3301.2;6084;-13.04916667;-74.13916667
Ayacucho;Huamanga;San José de Ticllas;050109;Ticllas;Pueblo;3282.3;1663;-13.13222222;-74.33305556
Ayacucho;Huamanga;San Juan Bautista;050110;San Juan Bautista;Ciudad;2785.6;55479;-13.16666667;-74.22361111
Ayacucho;Huamanga;Santiago de Pischa;050111;San Pedro de Cachi;Pueblo;3210.3;1714;-13.08555556;-74.39333333
Ayacucho;Huamanga;Socos;050112;Socos;Pueblo;3367.8;7167;-13.215;-74.28944444
Ayacucho;Huamanga;Tambillo;050113;Tambillo;Pueblo;3110.7;6364;-13.19472222;-74.11055556
Ayacucho;Huamanga;Vinchos;050114;Vinchos;Pueblo;3154.6;17231;-13.24166667;-74.35416667
Ayacucho;Huamanga;Jesús Nazareno;050115;Las Nazarenas;Ciudad;2816.6;21917;-13.15416667;-74.2125
Ayacucho;Huamanga;Andrés Avelino Cáceres Dorregaray;050116;Jardín;Ciudad;2775.3;32326;-13.16277778;-74.21388889
Ayacucho;Cangallo;Cangallo;050201;Cangallo;Ciudad;2573.7;5320;-13.62916667;-74.14388889
Ayacucho;Cangallo;Chuschi;050202;Chuschi;Villa;3156.7;9292;-13.585;-74.35166667
Ayacucho;Cangallo;Los Morochucos;050203;Pampa-Cangallo;Pueblo;3345.6;8016;-13.5575;-74.195
Ayacucho;Cangallo;María Parado de Bellido;050204;Pomabamba;Villa;3244.8;1713;-13.60472222;-74.23638889
Ayacucho;Cangallo;Paras;050205;Paras;Pueblo;3353.8;3877;-13.5525;-74.62777778
Ayacucho;Cangallo;Totos;050206;Totos;Pueblo;3333.4;2580;-13.5675;-74.52277778
Ayacucho;Huanca Sancos;Sancos;050301;Huanca Sancos;Ciudad;3433.2;3095;-13.91972222;-74.33416667
Ayacucho;Huanca Sancos;Carapo;050302;Carapo;Villa;3245.8;1620;-13.8375;-74.31555556
Ayacucho;Huanca Sancos;Sacsamarca;050303;Sacsamarca;Pueblo;3463.2;1215;-13.94277778;-74.31277778
Ayacucho;Huanca Sancos;Santiago de Lucanamarca;050304;Santiago de Lucanamarca;Pueblo;3512.1;1959;-13.84388889;-74.37222222
Ayacucho;Huanta;Huanta;050401;Huanta;Ciudad;2684.5;45669;-12.93944444;-74.24805556
Ayacucho;Huanta;Ayahuanco;050402;Viracochan;Pueblo;2699.1;877;-12.59388889;-74.33083333
Ayacucho;Huanta;Huamanguilla;050403;Huamanguilla;Villa;3300.4;3748;-13.01111111;-74.17305556
Ayacucho;Huanta;Iguain;050404;Macachacra;Pueblo;3062.8;2842;-12.9925;-74.20888889
Ayacucho;Huanta;Luricocha;050405;Luricocha;Villa;2598.4;6565;-12.89972222;-74.27361111
Ayacucho;Huanta;Santillana;050406;San Jose de Secce;Pueblo;3265.0;3318;-12.76638889;-74.25305556
Ayacucho;Huanta;Sivia;050407;Sivia;Pueblo;561.4;11014;-12.51194444;-73.85888889
Ayacucho;Huanta;Llochegua;050408;Llochegua;Pueblo;539.9;12017;-12.41;-73.90638889
Ayacucho;Huanta;Canayre;050409;Canayre;Pueblo;527.9;5041;-12.28222222;-74.02305556
Ayacucho;Huanta;Uchuraccay;050410;Huaynacancha;Pueblo;3898.2;3274;-12.76138889;-74.14555556
Ayacucho;Huanta;Pucacolpa;050411;Huallhua;Pueblo;3492.5;1695;-12.42055556;-74.48916667
Ayacucho;Huanta;Chaca;050412;Chaca;Pueblo;3400.3;2041;-12.78416667;-74.20583333
Ayacucho;Huanta;Putis;050413;Rodeo;Pueblo;3844.0;250;-12.62666667;-74.19444444
Ayacucho;La Mar;San Miguel;050501;San Miguel;Ciudad;2696.4;8334;-13.01277778;-73.98111111
Ayacucho;La Mar;Anco;050502;Chiquintirca;Pueblo;3212.6;5127;-13.06027778;-73.70694444
Ayacucho;La Mar;Ayna;050503;San Francisco;Pueblo;627.4;9712;-12.62416667;-73.78944444
Ayacucho;La Mar;Chilcas;050504;Chilcas;Pueblo;3192.0;1281;-13.17111111;-73.90638889
Ayacucho;La Mar;Chungui;050505;Chungui;Pueblo;3505.7;4149;-13.22222222;-73.62166667
Ayacucho;La Mar;Luis Carranza;050506;Pampas;Pueblo;2962.3;1401;-13.22888889;-73.89444444
Ayacucho;La Mar;Santa Rosa;050507;Santa Rosa;Pueblo;728.7;12917;-12.68777778;-73.73583333
Ayacucho;La Mar;Tambo;050508;Tambo;Villa;3237.1;6465;-12.94805556;-74.02083333
Ayacucho;La Mar;Samugari;050509;Palmapampa;Pueblo;753.7;9349;-12.76833333;-73.65555556
Ayacucho;La Mar;Anchihuay;050510;Anchihuay;Pueblo;768.8;3926;-12.86361111;-73.5825
Ayacucho;La Mar;Oronccoy;050511;Oronccoy;Pueblo;3718.5;963;-13.38083333;-73.43611111
Ayacucho;La Mar;Unión Progreso;050512;San Antonio;Pueblo;690.0;1985;-12.93277778;-73.53333333
Ayacucho;La Mar;Río Magdalena;050513;Monterrico;Pueblo;667.0;2322;-12.82583333;-73.59222222
Ayacucho;La Mar;Ninabamba;050514;Ninabamba;Pueblo;2331.0;1912;-13.09027778;-73.91638889
Ayacucho;La Mar;Patibamba;050515;Patibamba;Pueblo;2467.0;1497;-13.06416667;-73.94194444
Ayacucho;Lucanas;Puquio;050601;Puquio;Ciudad;3233.7;14505;-14.69416667;-74.12444444
Ayacucho;Lucanas;Aucara;050602;Aucara;Pueblo;3235.7;2342;-14.28111111;-73.97527778
Ayacucho;Lucanas;Cabana;050603;Cabana;Villa;3298.0;1738;-14.28833333;-73.96722222
Ayacucho;Lucanas;Carmen Salcedo;050604;Andamarca;Pueblo;3478.1;1251;-14.38777778;-73.96194444
Ayacucho;Lucanas;Chaviña;050605;Chaviña;Villa;3338.0;2261;-14.97944444;-73.8375
Ayacucho;Lucanas;Chipao;050606;Chipao;Pueblo;3440.1;2157;-14.36583333;-73.87611111
Ayacucho;Lucanas;Huac-Huas;050607;Huac-Huas;Pueblo;3188.8;1348;-14.13166667;-74.94222222
Ayacucho;Lucanas;Laramate;050608;Laramate;Villa;3078.4;1613;-14.28611111;-74.8425
Ayacucho;Lucanas;Leoncio Prado;050609;Tambo Quemado;Pueblo;2695.9;995;-14.72888889;-74.67027778
Ayacucho;Lucanas;Llauta;050610;Llauta;Pueblo;2666.1;783;-14.24361111;-74.92027778
Ayacucho;Lucanas;Lucanas;050611;Lucanas;Pueblo;3385.2;2478;-14.6225;-74.23305556
